chrom,tss,tes,gene_id,exon_num,strand,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61
chr21,6484622,6499248,LOC102724594,9,-,36.997582,24.279663,15.030267,32.372884,55.496372,46.246977,38.153756,45.090802,89.025431,147.990326,154.927373,137.584756,152.615024,405.817222,438.190106,232.391059,116.773617,104.055698,144.521803,122.554489,160.708245,298.293001,396.567827,270.544815,106.368047,104.055698,212.736094,396.567827,707.578746,744.576328,557.276072,257.826896,189.034518,144.907194,121.687358,108.449161,101.743349,92.328786,82.666471,73.738235,66.942499,61.907885,58.001417,55.229563,52.853688,50.332127,47.692195,44.954782,42.521526,40.587807,38.616226,37.107693,35.841407,34.584696,33.384536,32.465378,31.572455,30.959782,30.390871,29.582118,29.251213
chr21,6499202,6564489,LOC102724652,5,+,25.667072,25.954122,26.509428,27.063046,27.481377,28.071915,28.952534,29.708656,30.901389,32.097604,33.066588,34.685233,36.355262,38.357787,40.682887,43.163845,45.503722,47.403151,50.004544,52.448276,56.190077,61.405708,68.647856,78.454693,86.713082,92.262719,100.876218,113.305093,152.036937,216.204617,394.255478,749.201026,810.47827,541.08963,274.013338,127.179186,78.619861,176.894687,363.038769,390.786955,240.48428,132.960059,145.677977,115.617442,87.869256,172.269989,374.600513,442.814804,233.547233,132.960059,137.584756,153.771198,137.584756,68.214291,38.153756,39.30993,48.559326,42.778454,23.123488,20.81114,27.748186
chr21,43659559,43696079,RRP1B,16,+,47.634386,48.918138,49.798084,50.957317,52.472531,54.15521,55.881764,56.954157,58.754682,60.39635,62.83808,65.050024,68.021595,71.206742,74.139685,78.080313,82.41872,87.869256,94.324563,101.112709,109.3741,117.415936,130.358666,146.173481,164.947551,192.156189,232.102015,299.449175,426.050275,758.450421,886.785782,590.80513,383.849908,345.696152,184.987908,179.207035,153.771198,91.337779,86.713082,92.493954,101.743349,160.708245,176.894687,80.93221,34.685233,16.186442,16.186442,35.841407,38.153756,20.81114,25.435837,27.748186,27.748186,27.748186,28.904361,24.279663,32.372884,43.934628,36.997582,18.498791,10.40557
chr21,34516441,34615113,RCAN1,4,-,34.685233,26.592012,19.654965,11.561744,11.561744,11.561744,12.717919,13.874093,12.717919,13.874093,10.40557,12.717919,13.874093,12.717919,15.030267,23.123488,26.592012,19.654965,12.717919,13.874093,17.342616,12.717919,18.498791,56.652547,93.650128,171.113815,428.940711,1039.400806,1442.905679,1081.023085,588.492781,211.579919,160.130157,128.720752,121.398314,108.680396,98.852913,90.181605,81.510297,76.435976,71.451579,66.322369,63.107854,59.943197,56.900298,53.569415,51.088457,48.627336,46.311209,44.725695,43.876819,42.83351,42.358027,44.387044,44.512715,44.119616,43.712287,42.864096,42.28295,41.343203,40.774418
chr21,44133682,44145711,GATD3,6,+,72.954606,74.67292,77.092059,79.176537,81.110083,84.077004,87.050299,89.729189,91.337779,92.493954,94.401642,96.814395,98.724449,101.403298,106.512569,111.378136,116.691033,123.177044,130.358666,137.164329,148.452796,162.635202,179.062514,199.192336,222.756272,250.658615,284.418908,334.134408,396.567827,408.129571,529.527885,321.416489,278.638036,195.393477,165.332942,141.05328,107.524221,79.776035,72.838989,69.370465,56.652547,87.869256,109.83657,76.307512,43.934628,19.654965,15.030267,30.060535,35.841407,33.529058,30.060535,27.748186,13.874093,12.717919,17.342616,26.592012,27.748186,24.279663,20.81114,38.153756,47.403151
chr21,33402881,33437516,IFNGR2,8,+,28.249195,28.625284,28.119814,27.105867,26.458607,27.146975,27.121925,27.346039,27.432866,27.858298,28.210656,29.269468,29.54668,27.884207,26.230707,25.358759,26.426844,27.214567,28.422621,30.375855,30.060535,32.372884,35.985929,40.300937,44.32002,49.7155,57.808721,71.297423,91.915867,132.960059,164.176768,117.929791,97.118651,157.239721,268.232466,341.071455,291.355954,292.512129,309.854745,272.857164,307.542396,403.504873,553.807548,574.618688,422.003664,344.539978,196.549652,121.398314,105.211872,100.587175,73.995163,76.307512,67.058116,46.246977,35.841407,63.589593,104.055698,85.556907,41.622279,39.30993,61.277244
chr21,45263934,45287895,POFUT2,8,-,43.934628,39.30993,21.967314,21.967314,28.904361,25.435837,23.123488,17.342616,33.529058,134.116233,142.209454,45.090802,36.997582,36.997582,34.685233,41.622279,36.997582,28.904361,34.685233,24.279663,25.435837,38.153756,64.745768,109.83657,132.960059,149.1465,406.973397,593.117479,874.067863,875.224038,775.793037,480.96856,263.029681,182.675559,139.608061,115.386207,97.118651,84.896236,76.018468,71.297423,66.248794,61.697671,57.134286,53.450833,49.798084,46.709447,44.006889,41.7583,39.63109,37.727797,36.188259,34.685233,33.266291,32.372884,31.361231,30.430511,29.349043,28.390505,27.583018,26.871088,26.129542
chr21,45405164,45513720,COL18A1,42,+,40.119252,41.383071,42.613286,43.634879,45.001866,46.339471,47.740369,49.313353,50.871675,53.073912,55.322946,57.930424,60.699157,63.385562,66.190986,69.216309,73.169324,76.307512,81.221253,86.397761,92.262719,98.017898,97.407695,98.109658,108.295004,120.70461,134.116233,159.937462,193.659216,218.516966,343.383803,243.952803,131.803884,215.048443,474.031513,515.653792,218.516966,230.07871,189.612605,134.116233,115.617442,95.962477,71.682814,83.244558,147.990326,114.461268,58.964896,68.214291,121.398314,116.773617,113.305093,77.463686,39.30993,41.622279,42.778454,53.184023,83.244558,62.433419,40.466105,45.090802,65.901942
chr21,43529185,43659488,HSF2BP,9,-,11.561744,30.060535,45.090802,36.997582,27.748186,28.904361,26.592012,25.435837,27.748186,27.748186,24.279663,25.435837,35.841407,30.060535,17.342616,20.81114,43.934628,154.927373,183.831733,107.524221,100.587175,93.650128,85.556907,139.897105,179.207035,197.705826,314.479443,388.474606,527.215537,889.098131,800.0727,368.819641,203.486698,149.1465,119.664053,100.81841,90.374301,80.601874,72.260901,67.957363,63.358358,59.595536,55.785416,51.849976,49.632916,47.403151,45.885672,44.070649,42.264598,41.013766,39.656783,38.649259,37.890989,37.299192,36.708538,35.378937,34.685233,33.91445,33.57035,32.851301,32.411423
chr21,34787800,35049302,RUNX1,9,-,30.060535,27.748186,31.216709,45.090802,49.7155,97.118651,190.76878,250.88985,838.226456,1075.242213,478.656211,258.983071,271.700989,129.491535,57.808721,50.871675,52.027849,70.52664,54.340198,41.622279,48.559326,48.559326,34.685233,27.748186,24.279663,31.216709,26.592012,47.403151,151.458849,202.330524,149.1465,124.866838,83.822646,74.765946,73.417076,69.370465,63.589593,61.772748,64.023159,66.544261,67.289351,64.01002,62.240723,59.676387,58.799728,57.500408,57.808721,56.788567,55.560604,55.678926,55.438564,55.110981,55.391266,55.647178,54.436546,52.62906,50.916143,49.758321,48.683202,47.363283,46.015742
chr21,42403901,42447684,UBASH3A,12,+,54.070424,55.735581,57.437094,59.136181,61.232776,63.080876,65.179333,66.806774,69.265359,71.682814,74.284207,76.976876,79.840267,83.448589,87.580212,90.952388,96.292813,102.365905,108.873091,115.617442,125.907395,136.813973,141.486845,128.665696,131.99658,149.60897,178.339905,229.307927,298.293001,447.439501,551.495199,397.724001,300.60535,268.232466,188.456431,60.12107,63.589593,100.587175,174.582338,130.64771,69.370465,35.841407,45.090802,73.995163,79.776035,53.184023,41.622279,28.904361,30.060535,41.622279,24.279663,32.372884,42.778454,30.060535,34.685233,60.12107,52.027849,23.123488,17.342616,23.123488,15.030267
chr21,34375506,34389151,SMIM11,4,+,40.774418,41.622279,42.69587,43.891807,45.40208,46.848188,48.077586,49.464158,51.029335,52.798632,54.629241,56.591695,58.707968,61.413265,64.890289,68.445526,72.673821,77.37475,82.570123,88.605003,95.84686,105.083409,115.328399,130.152206,150.688066,178.975801,221.696445,287.116648,407.551484,638.208281,813.946793,464.782118,492.530304,492.530304,174.582338,101.743349,94.806303,89.025431,68.214291,55.496372,27.748186,23.123488,19.654965,15.030267,19.654965,17.342616,8.093221,12.717919,12.717919,13.874093,17.342616,13.874093,3.468523,3.468523,6.937047,5.780872,3.468523,6.937047,8.093221,4.624698,4.624698
chr21,7744950,7772245,LOC102723553,4,+,27.671108,28.625284,29.647616,30.745675,31.928201,33.205329,34.588885,36.092749,37.733329,39.530154,41.506662,43.691223,46.118513,48.831367,51.883327,55.342216,59.295231,63.856403,69.17777,75.466658,82.897706,91.080852,101.165262,114.461268,132.189276,157.470956,193.948259,247.035935,342.805716,558.432246,930.72041,674.049688,433.565408,535.308758,285.575082,135.272407,151.458849,102.899524,82.088384,46.246977,26.592012,21.967314,18.498791,20.81114,27.748186,32.372884,15.030267,6.937047,10.40557,17.342616,13.874093,8.093221,3.468523,2.312349,4.624698,3.468523,1.156174,3.468523,10.40557,16.186442,15.030267
chr21,44939696,44976973,SLX9,6,+,33.529058,34.32642,35.139444,35.584479,36.197153,36.535112,37.286625,38.053219,39.15227,39.805434,40.986383,41.743982,42.393062,44.002638,46.030194,47.48023,49.632916,53.00615,56.845242,60.961924,64.514533,69.627393,75.006816,77.463686,83.822646,90.87531,97.407695,104.826481,126.601099,182.675559,243.952803,427.784536,914.533968,890.254305,497.155002,272.857164,250.88985,247.421326,161.864419,95.962477,41.622279,49.7155,55.496372,27.748186,23.123488,41.622279,41.622279,43.934628,32.372884,36.997582,36.997582,33.529058,39.30993,26.592012,17.342616,20.81114,26.592012,24.279663,23.123488,16.186442,20.81114
chr21,41798224,41879344,PRDM15,31,-,40.466105,43.934628,25.435837,27.748186,24.279663,19.654965,15.030267,11.561744,13.874093,8.093221,8.093221,28.904361,62.433419,70.52664,46.246977,69.370465,94.806303,82.088384,48.559326,55.496372,94.806303,94.806303,89.025431,80.93221,182.675559,343.383803,375.756687,307.542396,210.423745,163.020594,269.38864,110.992745,143.943716,139.897105,117.929791,126.254247,136.04319,146.008313,147.845804,137.584756,132.150736,132.119204,135.465103,140.341788,133.20781,125.020994,118.796922,114.325247,110.928513,107.341667,103.188567,100.477063,102.006116,99.682343,96.925956,94.760056,92.316081,90.053141,87.95184,85.397435,83.128941
chr21,6444868,6468621,LOC102724560,18,-,112.148919,141.05328,227.766361,135.272407,87.869256,68.214291,42.778454,35.841407,20.81114,28.904361,33.529058,17.342616,13.874093,11.561744,6.937047,6.937047,24.279663,27.748186,16.186442,25.435837,33.529058,30.060535,19.654965,35.841407,42.778454,48.559326,80.93221,128.335361,112.148919,100.587175,131.803884,196.549652,135.272407,123.325272,136.717625,153.308728,142.980237,139.401602,129.491535,120.884459,147.643474,159.026536,158.299548,153.593325,150.220091,146.834152,146.68963,145.065885,145.870673,144.034993,142.325071,144.907194,145.09989,147.286568,145.051716,141.515749,139.319018,135.957548,132.299387,129.371931,125.560542
chr21,43053190,43076873,CBS,18,-,142.209454,203.486698,152.615024,92.493954,68.214291,42.778454,31.216709,28.904361,31.216709,21.967314,18.498791,15.030267,6.937047,13.874093,17.342616,16.186442,16.186442,20.81114,25.435837,35.841407,45.090802,21.967314,24.279663,41.622279,50.871675,72.838989,107.524221,72.838989,73.995163,113.305093,172.269989,174.582338,137.006669,141.05328,163.598681,167.876526,158.395896,152.615024,139.174496,148.889573,165.44856,163.1257,157.143374,150.836294,146.834152,145.369664,143.148846,143.977721,142.016758,139.836254,140.070531,140.722944,142.104347,141.807306,138.355539,135.642383,131.892821,127.693042,124.49521,121.27871,117.582939
chr21,17513042,17593610,CXADR,8,+,48.752021,50.193917,51.780097,53.483772,55.540841,57.346251,59.639331,62.08154,64.745768,67.663732,70.757875,73.87346,77.720614,81.816343,86.062734,91.183623,97.448987,104.144635,111.474484,120.767674,131.225797,142.594845,157.96233,177.39019,200.403567,231.466119,276.903774,321.801881,323.150751,459.001246,400.03635,228.922536,153.771198,181.519384,152.615024,84.400733,91.337779,97.118651,62.433419,47.403151,26.592012,19.654965,10.40557,12.717919,8.093221,5.780872,10.40557,13.874093,11.561744,8.093221,15.030267,15.030267,13.874093,19.654965,26.592012,18.498791,18.498791,19.654965,10.40557,19.654965,28.904361
chr21,45981769,46005048,COL6A1,35,+,38.153756,38.512569,39.351222,40.209177,40.955255,41.946008,42.393062,41.220132,40.781425,40.245881,40.639531,41.622279,42.971149,44.682741,46.46376,48.559326,51.61493,54.962753,58.194113,62.433419,67.867439,74.637482,83.967167,94.806303,108.102308,122.554489,132.381971,147.604935,157.817809,72.838989,351.477024,353.789373,156.083547,149.1465,141.05328,86.713082,70.52664,80.93221,115.617442,98.274826,79.776035,83.244558,83.244558,72.838989,45.090802,56.652547,68.214291,72.838989,57.808721,32.372884,24.279663,60.12107,91.337779,171.113815,274.013338,253.202198,191.924954,106.368047,73.995163,45.090802,24.279663
chr21,44107398,44131181,PWP2,21,+,45.514733,46.685526,48.146406,49.544215,51.405294,52.952789,54.48472,55.848251,57.913828,60.286238,62.780271,64.928322,68.278523,71.682814,75.36812,79.698957,84.318149,90.092668,97.407695,105.94762,115.848677,126.408404,140.475192,160.212741,183.06095,209.036336,247.71037,299.063784,264.185856,420.84749,447.439501,219.67314,123.710663,203.486698,227.766361,116.773617,92.493954,112.148919,75.151337,62.433419,50.871675,31.216709,18.498791,18.498791,13.874093,5.780872,2.312349,2.312349,3.468523,10.40557,17.342616,11.561744,13.874093,16.186442,9.249395,8.093221,13.874093,16.186442,8.093221,11.561744,16.186442
chr21,46098111,46132848,COL6A2,28,+,45.322037,46.286845,47.485735,48.859075,50.204651,50.085476,49.47463,50.167916,50.556354,51.862681,53.530876,55.496372,57.487562,59.576988,62.433419,65.362394,68.544626,71.504941,75.05499,80.196462,85.44129,91.594707,96.97413,104.551201,118.315183,135.503642,158.973983,197.320435,260.139245,456.688897,765.387468,298.293001,130.64771,75.151337,46.246977,47.403151,50.871675,54.340198,45.090802,32.372884,41.622279,34.685233,27.748186,58.964896,94.806303,93.650128,70.52664,38.153756,41.622279,55.496372,46.246977,36.997582,19.654965,24.279663,31.216709,49.7155,68.214291,41.622279,21.967314,32.372884,25.435837
chr21,37607372,37916457,KCNJ6,4,-,39.30993,33.529058,26.592012,13.874093,9.249395,9.249395,20.81114,15.030267,11.561744,11.561744,24.279663,20.81114,17.342616,12.717919,16.186442,23.123488,20.81114,25.435837,17.342616,10.40557,10.40557,15.030267,25.435837,46.246977,205.799047,683.299084,526.059362,145.677977,158.395896,425.472187,449.75185,149.1465,92.493954,73.22438,56.652547,48.328091,41.814975,36.667246,33.67358,31.216709,28.441891,26.066478,24.568706,22.767742,21.802146,21.042374,20.666618,20.607109,20.81114,20.202627,21.447036,23.178544,23.228595,23.173757,22.834445,22.291043,21.878378,21.324995,20.728556,20.412459,19.924739
chr21,32573720,32585523,TCP10L,5,-,18.498791,24.279663,18.498791,16.186442,23.123488,30.060535,48.559326,61.277244,54.340198,71.682814,83.244558,196.549652,249.733675,167.645291,86.713082,69.370465,62.433419,43.934628,27.748186,19.654965,11.561744,11.561744,46.246977,64.745768,61.277244,53.184023,36.997582,33.529058,75.151337,113.305093,178.050861,183.831733,124.28875,98.274826,84.97882,77.463686,69.17777,63.589593,59.253939,58.194113,56.190077,55.286159,54.147502,54.340198,53.266607,52.336162,51.016196,52.639941,53.05556,52.514659,51.391953,49.825612,48.244005,47.352883,46.198803,44.767074,43.712287,42.692811,41.952615,41.103994,40.466105
chr21,41168159,41282530,BACE2,8,+,32.449962,33.369586,34.272313,35.327552,36.375026,37.413804,38.298278,39.66181,40.781425,42.393062,43.41435,45.029951,47.467383,49.987541,52.89498,56.112999,59.708151,63.945339,68.888726,74.836017,80.354122,87.226937,96.396042,107.028718,120.627531,137.353521,157.239721,193.081129,247.999414,386.162257,181.519384,42.778454,30.060535,21.967314,16.186442,24.279663,31.216709,24.279663,19.654965,23.123488,27.748186,24.279663,11.561744,6.937047,9.249395,6.937047,5.780872,15.030267,24.279663,21.967314,24.279663,19.654965,33.529058,48.559326,191.924954,202.330524,50.871675,39.30993,15.030267,13.874093,32.372884
chr21,6111130,6123778,LOC102724428,14,+,32.56558,33.449322,34.272313,35.070624,35.841407,36.951335,38.298278,39.561273,41.096745,42.778454,44.512715,46.186126,47.981239,50.395603,52.822719,55.650529,58.717144,62.433419,66.576377,71.262387,77.579304,85.171516,94.372737,105.707376,117.929791,133.191293,159.263027,187.300256,240.48428,181.519384,166.489117,73.995163,77.463686,129.491535,176.894687,139.897105,94.806303,53.184023,46.246977,64.745768,58.964896,43.934628,32.372884,27.748186,24.279663,15.030267,16.186442,15.030267,11.561744,6.937047,6.937047,6.937047,2.312349,8.093221,5.780872,6.937047,24.279663,27.748186,21.967314,21.967314,18.498791
chr21,46136261,46155579,FTCD,15,-,21.967314,15.030267,13.874093,15.030267,17.342616,17.342616,17.342616,17.342616,19.654965,19.654965,19.654965,13.874093,12.717919,21.967314,36.997582,41.622279,43.934628,54.340198,68.214291,84.400733,62.433419,42.778454,47.403151,55.496372,56.652547,53.184023,60.12107,62.433419,52.027849,64.745768,73.995163,63.589593,49.137413,42.393062,37.575669,35.610172,38.731843,41.126776,43.067497,45.733122,49.368648,48.244005,47.884891,50.338056,53.018856,58.194113,61.783071,65.697911,76.885599,96.692692,115.559634,135.657799,139.108804,142.611602,142.932063,141.05328,137.98497,134.287518,131.101921,127.418395,123.749202
chr21,20998408,21543329,NCAM2,15,+,29.867839,30.618688,31.464461,32.458526,33.529058,34.592739,35.359668,35.841407,35.841407,37.107693,38.674034,40.466105,42.457294,44.4107,46.608281,48.482247,50.211003,52.917214,55.785416,59.175109,63.820828,68.85661,72.694467,76.47268,82.088384,94.343833,112.437963,138.740931,184.40982,304.073873,314.479443,213.892268,156.083547,58.964896,32.372884,31.216709,31.216709,30.060535,28.904361,16.186442,8.093221,17.342616,35.841407,123.710663,169.95764,91.337779,35.841407,13.874093,15.030267,18.498791,19.654965,21.967314,31.216709,25.435837,24.279663,19.654965,19.654965,15.030267,12.717919,9.249395,2.312349
chr21,32411722,32515387,EVA1C,8,+,27.324256,27.86779,28.450149,28.861539,29.304575,29.8293,30.301405,31.216709,32.267777,33.143667,34.164954,34.989489,34.042914,33.801099,34.685233,35.918485,36.914998,37.886946,38.828191,40.571212,42.662836,46.246977,50.149066,55.496372,62.048027,72.145284,85.845951,110.992745,159.55207,298.293001,267.076292,127.179186,104.055698,60.12107,52.027849,39.30993,35.841407,26.592012,23.123488,16.186442,18.498791,33.529058,43.934628,45.090802,35.841407,42.778454,67.058116,57.808721,42.778454,35.841407,63.589593,82.088384,119.085965,89.025431,62.433419,52.027849,32.372884,27.748186,36.997582,42.778454,62.433419
chr21,42916802,42925630,ERVH48-1,2,-,28.904361,15.030267,11.561744,8.093221,5.780872,13.874093,20.81114,16.186442,18.498791,24.279663,28.904361,31.216709,32.372884,33.529058,25.435837,9.249395,11.561744,17.342616,21.967314,25.435837,24.279663,19.654965,31.216709,43.934628,46.246977,28.904361,39.30993,82.088384,147.990326,169.95764,137.584756,91.337779,61.277244,43.934628,36.419494,33.066588,30.831318,32.207716,33.240015,37.126045,36.881964,39.30993,42.585758,53.806579,83.409726,115.771599,126.167534,122.96255,119.856748,115.191483,109.894379,105.487152,101.743349,98.526168,95.432564,92.910177,90.270541,87.826435,85.267864,82.885746,80.739514
chr21,36070023,36073164,CBR1,3,+,23.431802,24.160059,25.022918,25.949693,26.858821,27.886927,28.952534,30.010267,31.321816,32.758275,34.33838,36.084812,38.025292,40.262074,42.417149,44.705411,47.403151,50.604865,54.24385,58.649575,64.398915,69.884321,77.174643,86.217578,99.238305,117.004852,143.943716,191.539563,283.262733,443.970978,225.454012,112.148919,122.554489,119.085965,61.277244,38.153756,28.904361,21.967314,12.717919,11.561744,8.093221,11.561744,18.498791,16.186442,15.030267,6.937047,9.249395,16.186442,15.030267,19.654965,21.967314,15.030267,17.342616,16.186442,12.717919,18.498791,17.342616,19.654965,23.123488,19.654965,12.717919
chr21,44591267,44592505,KRTAP10-6,1,-,32.372884,30.060535,32.372884,33.529058,32.372884,28.904361,41.622279,48.559326,99.431,101.743349,89.025431,104.055698,113.305093,230.07871,371.13199,320.260315,176.894687,121.398314,106.368047,61.277244,33.529058,32.372884,53.184023,60.12107,50.871675,28.904361,32.372884,49.7155,39.30993,30.060535,25.435837,20.81114,12.139831,10.790961,9.827483,9.9431,9.634787,8.423557,7.515134,7.450902,7.977604,9.144289,9.345743,9.427268,9.249395,9.172317,9.466178,9.521436,9.891715,10.466421,10.40557,10.40557,10.510677,10.707181,11.128179,11.700485,11.873022,11.904314,11.644328,11.282668,11.176353
chr21,44885952,44928815,ITGB2,16,-,47.403151,71.682814,73.995163,68.214291,64.745768,72.838989,89.025431,43.934628,27.748186,50.871675,35.841407,27.748186,26.592012,40.466105,47.403151,39.30993,42.778454,55.496372,61.277244,67.058116,69.370465,72.838989,91.337779,72.838989,49.7155,53.184023,71.682814,39.30993,15.030267,11.561744,33.529058,47.403151,35.841407,31.987492,32.661927,34.453998,36.61219,36.997582,36.130451,38.153756,38.963078,41.412066,42.296714,41.533343,40.466105,39.155774,37.792451,37.473653,38.346452,38.33631,37.460051,36.667246,36.104174,35.439259,34.299841,33.297823,32.372884,31.259531,30.349579,29.382778,28.711665
chr21,44455509,44462196,LRRC3,2,+,16.995764,17.223012,17.714244,18.327506,18.810068,19.469977,20.233052,21.11275,22.072421,23.068433,24.106237,25.314135,26.720476,28.224258,29.988274,31.987492,34.189729,36.730772,39.79167,43.303987,47.056299,52.027849,57.953243,64.910935,73.995163,87.869256,106.079003,134.501624,153.193111,189.612605,147.990326,100.587175,77.463686,64.745768,45.090802,27.748186,20.81114,27.748186,26.592012,33.529058,42.778454,45.090802,35.841407,33.529058,34.685233,39.30993,31.216709,31.216709,25.435837,15.030267,28.904361,21.967314,23.123488,31.216709,24.279663,23.123488,27.748186,28.904361,18.498791,15.030267,20.81114
chr21,43414482,43427131,SIK1,14,-,20.81114,19.654965,16.186442,11.561744,15.030267,15.030267,8.093221,3.468523,8.093221,11.561744,6.937047,5.780872,11.561744,17.342616,19.654965,13.874093,18.498791,8.093221,5.780872,3.468523,5.780872,18.498791,45.090802,65.901942,60.12107,89.025431,169.95764,287.887431,431.25306,152.615024,128.335361,68.214291,49.7155,37.768364,36.997582,38.616226,38.153756,36.502078,37.864712,36.997582,35.26332,33.949485,32.08384,30.594154,29.31728,27.748186,26.808794,25.911909,24.986214,23.792853,22.834445,21.857202,21.021353,20.258187,19.510443,18.868767,18.721132,18.884182,18.746542,18.618395,18.383173
chr21,31873019,32004064,HUNK,11,+,11.407588,11.521876,11.313993,11.476102,11.472808,11.654238,11.609918,11.813086,11.982171,12.002192,12.371066,12.839621,12.653687,13.330011,14.090876,14.567798,15.443187,16.008569,15.993746,16.396655,17.111381,17.856472,18.932356,20.480804,22.352705,24.279663,25.435837,28.133578,34.685233,43.934628,41.622279,52.027849,42.778454,24.279663,31.216709,30.060535,21.967314,21.967314,39.30993,41.622279,82.088384,181.519384,304.073873,196.549652,72.838989,49.7155,43.934628,41.622279,45.090802,70.52664,76.307512,65.901942,83.244558,65.901942,43.934628,53.184023,58.964896,33.529058,41.622279,39.30993,25.435837
chr21,25880549,26171128,APP,16,-,21.967314,25.435837,21.967314,23.123488,25.435837,27.748186,33.529058,32.372884,19.654965,18.498791,16.186442,10.40557,16.186442,13.874093,13.874093,15.030267,9.249395,13.874093,19.654965,15.030267,16.186442,23.123488,27.748186,35.841407,24.279663,11.561744,9.249395,20.81114,17.342616,19.654965,53.184023,87.869256,141.05328,146.063369,121.976402,105.211872,91.337779,80.767042,72.838989,66.672725,61.855332,57.178081,53.762111,50.871675,48.394158,46.55529,44.87402,43.050495,41.879207,40.526956,38.847461,37.382973,36.156727,34.735501,33.43271,32.187896,31.172241,30.23182,29.358572,28.465812,27.671108
chr21,44285875,44298648,AIRE,14,+,17.072842,17.143276,17.507784,18.070578,18.409854,19.053754,19.751313,20.408992,21.179013,21.967314,21.793888,22.210719,22.673865,23.395529,23.990619,23.817193,23.949327,24.635409,24.472359,24.594983,25.088985,25.050446,26.302968,28.243689,31.794797,36.535112,38.4428,43.934628,52.027849,79.776035,45.090802,40.466105,34.685233,24.279663,26.592012,41.622279,38.153756,31.216709,49.7155,42.778454,34.685233,36.997582,42.778454,52.027849,61.277244,56.652547,39.30993,36.997582,43.934628,38.153756,58.964896,62.433419,52.027849,69.370465,65.901942,53.184023,38.153756,46.246977,61.277244,78.619861,62.433419
chr21,42653620,42775509,PDE9A,14,+,33.143667,33.848003,34.065854,34.642411,35.040979,35.563925,36.37132,37.148387,37.943542,38.924539,40.292679,41.561428,43.228077,44.274679,44.006889,44.936646,46.825064,48.114643,50.389935,53.919771,56.883782,51.257066,39.30993,38.318924,38.924539,38.384991,40.177061,38.153756,45.090802,47.403151,75.151337,39.30993,39.30993,42.778454,31.216709,23.123488,26.592012,20.81114,30.060535,49.7155,38.153756,30.060535,23.123488,18.498791,35.841407,28.904361,26.592012,30.060535,30.060535,21.967314,19.654965,25.435837,30.060535,35.841407,35.841407,27.748186,18.498791,15.030267,20.81114,26.592012,23.123488
chr21,5022530,5036771,LOC102723996,7,+,19.732043,19.774569,19.737549,20.040357,20.455394,20.34867,20.618444,20.610066,20.706033,21.196531,21.967314,22.940935,23.830039,24.483694,25.724881,27.13156,28.408857,29.526916,30.831318,33.108631,36.303877,39.181467,42.633932,46.907648,53.184023,60.814775,67.34716,78.234469,108.102308,175.738512,186.144082,119.085965,77.463686,19.654965,24.279663,25.435837,26.592012,26.592012,25.435837,23.123488,23.123488,23.123488,11.561744,15.030267,38.153756,35.841407,19.654965,19.654965,10.40557,11.561744,13.874093,8.093221,4.624698,5.780872,12.717919,11.561744,17.342616,15.030267,15.030267,16.186442,9.249395
chr21,29536932,29939996,GRIK1,18,-,12.717919,11.561744,6.937047,8.093221,15.030267,12.717919,13.874093,12.717919,8.093221,8.093221,8.093221,6.937047,6.937047,15.030267,13.874093,15.030267,12.717919,12.717919,16.186442,30.060535,21.967314,12.717919,16.186442,23.123488,32.372884,39.30993,43.934628,65.901942,84.400733,139.897105,124.866838,80.93221,68.792378,62.433419,56.94159,51.565379,50.293587,48.889661,45.813411,43.549237,41.159809,38.469076,36.901234,35.218852,34.189729,33.529058,33.095493,32.712935,31.152477,30.060535,28.904361,27.96841,26.907332,26.189864,25.243142,24.649639,24.635409,24.879161,24.527415,24.199927,23.701576
chr21,42062876,42142996,UMODL1,23,+,24.973368,24.95742,25.311961,25.435837,25.969456,26.592012,27.025577,27.245502,27.590526,28.408857,29.077787,29.938832,29.22552,29.448443,30.710883,31.679179,31.381877,31.127773,28.808013,27.9584,27.863804,28.775897,29.916013,32.207716,34.492537,37.922521,41.333236,44.705411,56.074459,77.463686,76.307512,52.027849,40.466105,30.060535,25.435837,34.685233,27.748186,28.904361,50.871675,68.214291,45.090802,32.372884,32.372884,26.592012,46.246977,65.901942,42.778454,25.435837,19.654965,19.654965,15.030267,11.561744,17.342616,25.435837,20.81114,28.904361,20.81114,19.654965,16.186442,20.81114,25.435837
chr21,41420557,41459214,MX1,19,+,17.805086,18.060242,18.498791,19.098289,19.654965,20.071188,20.762966,21.565166,21.914761,22.02237,22.776636,23.18434,23.380416,24.075632,24.930011,26.20662,27.087515,28.192869,29.482448,30.480962,31.216709,32.629811,34.974276,39.144763,42.585758,45.553272,52.027849,60.506461,77.463686,124.866838,142.209454,131.803884,97.118651,73.995163,20.81114,18.498791,16.186442,11.561744,13.874093,6.937047,3.468523,4.624698,5.780872,9.249395,21.967314,17.342616,5.780872,8.093221,13.874093,18.498791,24.279663,25.435837,17.342616,23.123488,27.748186,26.592012,38.153756,38.153756,30.060535,28.904361,39.30993
